,,,,,Original variables,,,,,,,,,,,first order lag variables,,,,,,,,,,,SEVENTH ORDER LAG VARIABLES,,,,,,,,,,
19-09-2014,3,9,2,0,27.6846976,61.6684001,8.090566042,11.10022435,16.36713104,0.007200196,61.79430828,11.81181188,3.594500268,1.987371983,185.1824377,22.80279932,54.97431566,23.60408092,2.679382965,5.079344525,0.0799183,86.68596023,14.41596726,3.701833389,2.0963723,239.6436484,31.64899565,67.39818938,34.31685796,30.6146473,21.26045258,0.1,43.38685733,16.74778975,4.206512185,2.133576626,314.4209593
20-09-2014,3,9,3,0,3.446022123,59.48973281,11.01937943,34.3867329,37.32802608,4.88E-13,43.56739058,13.45435708,3.791484739,1.999584286,166.1033556,27.6846976,61.6684001,8.090566042,11.10022435,16.36713104,0.007200196,61.79430828,11.81181188,3.594500268,1.987371983,185.1824377,8.213220546,46.29183873,18.12261905,18.83272852,19.18723356,1.30E-13,37.55191128,15.97285607,4.098630494,2.116874923,230.3338103
21-09-2014,3,9,4,0,31.9524338,58.16725191,23.81300677,30.48611502,55.32162956,0.099999911,24.7574078,17.67074322,4.361674902,2.098405538,350.7740925,3.446022123,59.48973281,11.01937943,34.3867329,37.32802608,4.88E-13,43.56739058,13.45435708,3.791484739,1.999584286,166.1033556,24.80041054,57.56279833,24.15831609,5.521109824,12.16341789,0.099853074,38.70058545,14.03881453,3.785527133,2.064855382,256.2331344
22-09-2014,3,9,5,0,32.94119164,60.94057957,40.99970682,36.4347424,11.53444423,0.1,62.52039384,18.28922592,4.165678298,2.14327902,325.0547068,31.9524338,58.16725191,23.81300677,30.48611502,55.32162956,0.099999911,24.7574078,17.67074322,4.361674902,2.098405538,350.7740925,16.45038334,41.97482758,22.07581639,20.66074804,36.42098054,3.40E-10,23.44025181,14.82102029,4.28635996,2.088387295,262.0371137
23-09-2014,3,9,6,0,12.97758057,36.30560333,41.75345766,49.84223677,16.78534096,1.28E-05,27.78379179,19.92803546,4.497739609,2.159109322,303.0920654,32.94119164,60.94057957,40.99970682,36.4347424,11.53444423,0.1,62.52039384,18.28922592,4.165678298,2.14327902,325.0547068,20.36403457,64.23231706,44.40600394,30.87151745,10.92552169,0.1,73.58544002,16.51525048,4.201502874,2.138637241,250.4212952
24-09-2014,3,9,7,0,45.49130398,33.63214381,31.27218532,35.36082642,12.51547889,0.099996944,46.85309716,20.06160201,4.363701591,2.181709415,365.264722,12.97758057,36.30560333,41.75345766,49.84223677,16.78534096,1.28E-05,27.78379179,19.92803546,4.497739609,2.159109322,303.0920654,22.09652201,65.17223669,39.7701339,16.44717285,15.34799476,0.1,47.47122664,16.81243054,4.461111313,2.159016546,256.9264663
25-09-2014,3,9,1,0,42.7237015,52.92299189,17.63018859,27.70889515,21.44820558,0.099999829,42.32176292,18.48331575,4.122203959,2.138406617,385.5425865,45.49130398,33.63214381,31.27218532,35.36082642,12.51547889,0.099996944,46.85309716,20.06160201,4.363701591,2.181709415,365.264722,42.98393372,48.37041994,22.17257615,28.03231775,33.74392574,0.099999867,30.61131888,17.36611007,4.434765779,2.185587921,356.4755338
26-09-2014,3,9,2,1,21.56906056,44.88129167,23.14716379,23.01317799,37.26962648,3.04E-06,55.80335357,16.57007851,4.223419903,2.121737313,284.2537262,42.7237015,52.92299189,17.63018859,27.70889515,21.44820558,0.099999829,42.32176292,18.48331575,4.122203959,2.138406617,385.5425865,22.80279932,54.97431566,23.60408092,2.679382965,5.079344525,0.0799183,86.68596023,14.41596726,3.701833389,2.0963723,239.6436484
27-09-2014,3,9,3,1,60.15407805,38.7553381,33.88519018,5.45000976,32.8286575,0.1,60.41548474,15.82835519,4.400570486,2.1545479,318.8718757,21.56906056,44.88129167,23.14716379,23.01317799,37.26962648,3.04E-06,55.80335357,16.57007851,4.223419903,2.121737313,284.2537262,27.6846976,61.6684001,8.090566042,11.10022435,16.36713104,0.007200196,61.79430828,11.81181188,3.594500268,1.987371983,185.1824377
28-09-2014,3,9,4,1,31.98687035,45.45699639,25.10066065,29.72040628,29.3796605,0.0927205,50.98361067,16.86574817,4.381329866,2.172692825,357.4245309,60.15407805,38.7553381,33.88519018,5.45000976,32.8286575,0.1,60.41548474,15.82835519,4.400570486,2.1545479,318.8718757,3.446022123,59.48973281,11.01937943,34.3867329,37.32802608,4.88E-13,43.56739058,13.45435708,3.791484739,1.999584286,166.1033556
29-09-2014,3,9,5,1,41.80407252,48.69354553,31.29376424,35.96771016,46.36822919,0.1,56.79550384,18.83569785,4.536330159,2.188033583,388.1414017,31.98687035,45.45699639,25.10066065,29.72040628,29.3796605,0.0927205,50.98361067,16.86574817,4.381329866,2.172692825,357.4245309,31.9524338,58.16725191,23.81300677,30.48611502,55.32162956,0.099999911,24.7574078,17.67074322,4.361674902,2.098405538,350.7740925
30-09-2014,3,9,6,1,20.75666727,48.06350431,50.99106897,49.86050752,40.87668118,0.1,60.82460556,20.06005194,4.731677802,2.226568466,347.9082645,41.80407252,48.69354553,31.29376424,35.96771016,46.36822919,0.1,56.79550384,18.83569785,4.536330159,2.188033583,388.1414017,32.94119164,60.94057957,40.99970682,36.4347424,11.53444423,0.1,62.52039384,18.28922592,4.165678298,2.14327902,325.0547068
1/10/2014,4,10,7,0,28.13227558,5.463726802,7.492367481,27.7483616,24.1918577,2.60E-27,33.02440358,18.17450133,4.347985906,2.206037155,243.9280938,20.75666727,48.06350431,50.99106897,49.86050752,40.87668118,0.1,60.82460556,20.06005194,4.731677802,2.226568466,347.9082645,12.97758057,36.30560333,41.75345766,49.84223677,16.78534096,1.28E-05,27.78379179,19.92803546,4.497739609,2.159109322,303.0920654
2/10/2014,4,10,1,0,63.33883539,27.24057968,11.69036962,15.07630244,35.75578691,0.090634351,22.82905158,15.48891697,3.944840441,2.115390846,301.7674317,28.13227558,5.463726802,7.492367481,27.7483616,24.1918577,2.60E-27,33.02440358,18.17450133,4.347985906,2.206037155,243.9280938,45.49130398,33.63214381,31.27218532,35.36082642,12.51547889,0.099996944,46.85309716,20.06160201,4.363701591,2.181709415,365.264722
3/10/2014,4,10,2,0,49.80931508,7.719256512,12.15413695,4.81343206,28.96838762,6.81E-15,72.20209412,13.25305247,3.898267036,2.059635118,231.0308157,63.33883539,27.24057968,11.69036962,15.07630244,35.75578691,0.090634351,22.82905158,15.48891697,3.944840441,2.115390846,301.7674317,42.7237015,52.92299189,17.63018859,27.70889515,21.44820558,0.099999829,42.32176292,18.48331575,4.122203959,2.138406617,385.5425865
4/10/2014,4,10,3,0,57.67601537,18.3722439,26.23030576,17.19519952,18.49239865,0.090708618,73.90660249,14.11027295,3.993929047,2.065874434,260.2588845,49.80931508,7.719256512,12.15413695,4.81343206,28.96838762,6.81E-15,72.20209412,13.25305247,3.898267036,2.059635118,231.0308157,21.56906056,44.88129167,23.14716379,23.01317799,37.26962648,3.04E-06,55.80335357,16.57007851,4.223419903,2.121737313,284.2537262
5/10/2014,4,10,4,0,64.99070396,6.922569533,39.85614027,2.555749605,22.95119225,0.099999226,52.17833441,15.29978637,4.460238709,2.134659545,288.2539176,57.67601537,18.3722439,26.23030576,17.19519952,18.49239865,0.090708618,73.90660249,14.11027295,3.993929047,2.065874434,260.2588845,60.15407805,38.7553381,33.88519018,5.45000976,32.8286575,0.1,60.41548474,15.82835519,4.400570486,2.1545479,318.8718757
6/10/2014,4,10,5,0,40.30724331,19.38188805,23.04314533,46.04833494,13.86723636,3.17E-09,60.75372825,17.3338915,4.305902272,2.170896685,285.9735724,64.99070396,6.922569533,39.85614027,2.555749605,22.95119225,0.099999226,52.17833441,15.29978637,4.460238709,2.134659545,288.2539176,31.98687035,45.45699639,25.10066065,29.72040628,29.3796605,0.0927205,50.98361067,16.86574817,4.381329866,2.172692825,357.4245309
7/10/2014,4,10,6,0,75.8447235,28.80387858,42.54453923,31.66268789,43.90560737,0.1,26.9001482,20.35076633,4.650857592,2.192408539,435.5175806,40.30724331,19.38188805,23.04314533,46.04833494,13.86723636,3.17E-09,60.75372825,17.3338915,4.305902272,2.170896685,285.9735724,41.80407252,48.69354553,31.29376424,35.96771016,46.36822919,0.1,56.79550384,18.83569785,4.536330159,2.188033583,388.1414017
8/10/2014,4,10,7,0,71.38740252,23.76053472,6.602423548,27.74720491,27.17221828,0.08519983,65.59047016,17.89480819,4.263563145,2.187670273,341.868013,75.8447235,28.80387858,42.54453923,31.66268789,43.90560737,0.1,26.9001482,20.35076633,4.650857592,2.192408539,435.5175806,20.75666727,48.06350431,50.99106897,49.86050752,40.87668118,0.1,60.82460556,20.06005194,4.731677802,2.226568466,347.9082645
9/10/2014,4,10,1,0,61.06102422,0.035444948,12.90187965,21.12371224,8.075104606,5.10E-13,49.92682776,15.67869136,3.226836448,2.013622146,261.9096467,71.38740252,23.76053472,6.602423548,27.74720491,27.17221828,0.08519983,65.59047016,17.89480819,4.263563145,2.187670273,341.868013,28.13227558,5.463726802,7.492367481,27.7483616,24.1918577,2.60E-27,33.02440358,18.17450133,4.347985906,2.206037155,243.9280938
10/10/2014,4,10,2,0,60.46179635,1.805716436,4.842620784,22.63888931,37.47025439,5.20E-16,26.60344022,14.57824669,4.007890097,1.978892563,214.8793782,61.06102422,0.035444948,12.90187965,21.12371224,8.075104606,5.10E-13,49.92682776,15.67869136,3.226836448,2.013622146,261.9096467,63.33883539,27.24057968,11.69036962,15.07630244,35.75578691,0.090634351,22.82905158,15.48891697,3.944840441,2.115390846,301.7674317
11/10/2014,4,10,3,0,37.364987,19.644484,16.24077337,14.36256033,25.49878678,2.41E-13,39.52365679,14.8498173,3.794076076,2.054375775,255.151601,60.46179635,1.805716436,4.842620784,22.63888931,37.47025439,5.20E-16,26.60344022,14.57824669,4.007890097,1.978892563,214.8793782,49.80931508,7.719256512,12.15413695,4.81343206,28.96838762,6.81E-15,72.20209412,13.25305247,3.898267036,2.059635118,231.0308157
12/10/2014,4,10,4,0,67.41577913,1.401365568,3.317029599,18.92978178,38.65348024,7.91E-14,21.11504354,14.15050238,4.027255204,2.056854781,232.397631,37.364987,19.644484,16.24077337,14.36256033,25.49878678,2.41E-13,39.52365679,14.8498173,3.794076076,2.054375775,255.151601,57.67601537,18.3722439,26.23030576,17.19519952,18.49239865,0.090708618,73.90660249,14.11027295,3.993929047,2.065874434,260.2588845
13-10-2014,4,10,5,0,73.45552824,6.538942857,30.70253804,33.9057054,15.79189373,0.099997739,49.22721893,16.78208187,3.89217596,2.06931938,314.0312284,67.41577913,1.401365568,3.317029599,18.92978178,38.65348024,7.91E-14,21.11504354,14.15050238,4.027255204,2.056854781,232.397631,64.99070396,6.922569533,39.85614027,2.555749605,22.95119225,0.099999226,52.17833441,15.29978637,4.460238709,2.134659545,288.2539176
14-10-2014,4,10,6,0,47.7623913,0.721331189,47.00406641,37.79505822,52.48347943,0.001085504,22.72358318,19.64081079,4.863403286,2.169691125,331.1177284,73.45552824,6.538942857,30.70253804,33.9057054,15.79189373,0.099997739,49.22721893,16.78208187,3.89217596,2.06931938,314.0312284,40.30724331,19.38188805,23.04314533,46.04833494,13.86723636,3.17E-09,60.75372825,17.3338915,4.305902272,2.170896685,285.9735724
15-10-2014,4,10,7,0,44.16037843,16.56878949,20.08694316,43.02514269,20.23057554,4.66E-10,77.97754883,18.98996694,4.449598516,2.231411467,267.2328903,47.7623913,0.721331189,47.00406641,37.79505822,52.48347943,0.001085504,22.72358318,19.64081079,4.863403286,2.169691125,331.1177284,75.8447235,28.80387858,42.54453923,31.66268789,43.90560737,0.1,26.9001482,20.35076633,4.650857592,2.192408539,435.5175806
16-10-2014,4,10,1,0,30.56592519,6.914457827,13.43384146,22.20985779,50.8505229,4.81E-23,20.64742147,17.52497951,4.406999486,2.181162718,290.9648922,44.16037843,16.56878949,20.08694316,43.02514269,20.23057554,4.66E-10,77.97754883,18.98996694,4.449598516,2.231411467,267.2328903,71.38740252,23.76053472,6.602423548,27.74720491,27.17221828,0.08519983,65.59047016,17.89480819,4.263563145,2.187670273,341.868013
17-10-2014,4,10,2,0,77.24583788,8.108477336,13.89930609,1.450607789,11.52475136,0.032161088,83.37247036,13.24410973,3.620482978,2.082870962,211.0865566,30.56592519,6.914457827,13.43384146,22.20985779,50.8505229,4.81E-23,20.64742147,17.52497951,4.406999486,2.181162718,290.9648922,61.06102422,0.035444948,12.90187965,21.12371224,8.075104606,5.10E-13,49.92682776,15.67869136,3.226836448,2.013622146,261.9096467
18-10-2014,4,10,3,0,56.65512285,7.528523092,22.30718756,22.405907,43.85951726,1.36E-07,54.61165162,14.69120983,4.363128062,2.07739082,266.9516822,77.24583788,8.108477336,13.89930609,1.450607789,11.52475136,0.032161088,83.37247036,13.24410973,3.620482978,2.082870962,211.0865566,60.46179635,1.805716436,4.842620784,22.63888931,37.47025439,5.20E-16,26.60344022,14.57824669,4.007890097,1.978892563,214.8793782
19-10-2014,4,10,4,0,27.94223261,12.77711288,33.28681915,27.44918578,16.80854243,5.14E-13,52.83606979,16.87583778,4.253795251,2.153728097,263.040544,56.65512285,7.528523092,22.30718756,22.405907,43.85951726,1.36E-07,54.61165162,14.69120983,4.363128062,2.07739082,266.9516822,37.364987,19.644484,16.24077337,14.36256033,25.49878678,2.41E-13,39.52365679,14.8498173,3.794076076,2.054375775,255.151601
20-10-2014,4,10,5,0,70.12160937,14.26467547,37.64486728,40.7545022,11.56291384,0.1,29.1517291,19.33106844,4.379403465,2.155615087,371.9217115,27.94223261,12.77711288,33.28681915,27.44918578,16.80854243,5.14E-13,52.83606979,16.87583778,4.253795251,2.153728097,263.040544,67.41577913,1.401365568,3.317029599,18.92978178,38.65348024,7.91E-14,21.11504354,14.15050238,4.027255204,2.056854781,232.397631
21-10-2014,4,10,6,0,62.32983324,7.782780506,43.24662607,33.13911448,19.00105947,0.099999842,39.94341312,19.81859372,4.581776753,2.192901939,365.8658342,70.12160937,14.26467547,37.64486728,40.7545022,11.56291384,0.1,29.1517291,19.33106844,4.379403465,2.155615087,371.9217115,73.45552824,6.538942857,30.70253804,33.9057054,15.79189373,0.099997739,49.22721893,16.78208187,3.89217596,2.06931938,314.0312284
22-10-2014,4,10,7,0,66.07516052,16.35736406,25.11933536,48.79400128,14.93734454,0.099947514,31.11072755,20.12124649,4.393081448,2.194427135,385.0836653,62.32983324,7.782780506,43.24662607,33.13911448,19.00105947,0.099999842,39.94341312,19.81859372,4.581776753,2.192901939,365.8658342,47.7623913,0.721331189,47.00406641,37.79505822,52.48347943,0.001085504,22.72358318,19.64081079,4.863403286,2.169691125,331.1177284
23-10-2014,4,10,1,0,29.04223413,14.17626867,6.541005848,27.42945116,39.73731222,1.52E-23,36.10426937,17.99674392,4.224558021,2.153811204,285.6578179,66.07516052,16.35736406,25.11933536,48.79400128,14.93734454,0.099947514,31.11072755,20.12124649,4.393081448,2.194427135,385.0836653,44.16037843,16.56878949,20.08694316,43.02514269,20.23057554,4.66E-10,77.97754883,18.98996694,4.449598516,2.231411467,267.2328903
24-10-2014,4,10,2,0,76.85598919,12.68067443,11.10417791,20.52100546,13.16818138,0.065494366,69.07982896,15.09748491,3.336753819,2.023044699,249.4826246,29.04223413,14.17626867,6.541005848,27.42945116,39.73731222,1.52E-23,36.10426937,17.99674392,4.224558021,2.153811204,285.6578179,30.56592519,6.914457827,13.43384146,22.20985779,50.8505229,4.81E-23,20.64742147,17.52497951,4.406999486,2.181162718,290.9648922
25-10-2014,4,10,3,0,77.7211459,3.735760001,8.964879763,2.306150139,34.074688,6.92E-06,25.99147465,13.69173202,3.960853211,1.98754649,246.7653084,76.85598919,12.68067443,11.10417791,20.52100546,13.16818138,0.065494366,69.07982896,15.09748491,3.336753819,2.023044699,249.4826246,77.24583788,8.108477336,13.89930609,1.450607789,11.52475136,0.032161088,83.37247036,13.24410973,3.620482978,2.082870962,211.0865566
26-10-2014,4,10,4,1,36.80903405,25.48349127,30.0065706,25.61841186,45.55295824,4.52E-05,63.91103999,15.31640144,4.401859696,2.123782885,285.3999133,77.7211459,3.735760001,8.964879763,2.306150139,34.074688,6.92E-06,25.99147465,13.69173202,3.960853211,1.98754649,246.7653084,56.65512285,7.528523092,22.30718756,22.405907,43.85951726,1.36E-07,54.61165162,14.69120983,4.363128062,2.07739082,266.9516822
27-10-2014,4,10,5,1,51.17087006,9.310297726,42.24349769,43.77404114,33.57135351,0.09384665,67.64657314,18.82326528,4.628320565,2.20057233,321.0652571,36.80903405,25.48349127,30.0065706,25.61841186,45.55295824,4.52E-05,63.91103999,15.31640144,4.401859696,2.123782885,285.3999133,27.94223261,12.77711288,33.28681915,27.44918578,16.80854243,5.14E-13,52.83606979,16.87583778,4.253795251,2.153728097,263.040544
28-10-2014,4,10,6,1,78.70899739,22.36830048,45.18029256,32.26145874,41.00249616,0.1,71.15211325,20.13245824,4.830379016,2.246934909,371.7756782,51.17087006,9.310297726,42.24349769,43.77404114,33.57135351,0.09384665,67.64657314,18.82326528,4.628320565,2.20057233,321.0652571,70.12160937,14.26467547,37.64486728,40.7545022,11.56291384,0.1,29.1517291,19.33106844,4.379403465,2.155615087,371.9217115
29-10-2014,4,10,7,1,57.80844745,14.12021361,18.97078958,19.87468258,44.02350087,1.12E-05,57.53328191,17.91140848,4.649433277,2.249164516,312.091563,78.70899739,22.36830048,45.18029256,32.26145874,41.00249616,0.1,71.15211325,20.13245824,4.830379016,2.246934909,371.7756782,62.32983324,7.782780506,43.24662607,33.13911448,19.00105947,0.099999842,39.94341312,19.81859372,4.581776753,2.192901939,365.8658342
30-10-2014,4,10,1,1,69.59027617,20.44559461,22.36439373,24.47852046,57.79621443,0.099999588,65.42842626,17.00511389,4.560955118,2.22033202,357.6954238,57.80844745,14.12021361,18.97078958,19.87468258,44.02350087,1.12E-05,57.53328191,17.91140848,4.649433277,2.249164516,312.091563,66.07516052,16.35736406,25.11933536,48.79400128,14.93734454,0.099947514,31.11072755,20.12124649,4.393081448,2.194427135,385.0836653
31-10-2014,4,10,2,1,66.47825941,17.41718179,15.29033972,16.70647406,73.58726044,0.030699217,66.13475803,17.21168779,4.677078821,2.223329086,371.0594515,69.59027617,20.44559461,22.36439373,24.47852046,57.79621443,0.099999588,65.42842626,17.00511389,4.560955118,2.22033202,357.6954238,29.04223413,14.17626867,6.541005848,27.42945116,39.73731222,1.52E-23,36.10426937,17.99674392,4.224558021,2.153811204,285.6578179
1/11/2014,4,11,3,0,52.35865628,10.7156692,27.24833324,4.818620603,7.10053536,6.27E-06,66.91324926,14.30996114,3.846436965,2.142828907,244.0003509,66.47825941,17.41718179,15.29033972,16.70647406,73.58726044,0.030699217,66.13475803,17.21168779,4.677078821,2.223329086,371.0594515,76.85598919,12.68067443,11.10417791,20.52100546,13.16818138,0.065494366,69.07982896,15.09748491,3.336753819,2.023044699,249.4826246
2/11/2014,4,11,4,0,63.89692055,21.93808694,15.85250565,19.46106074,33.58922638,0.084389683,56.98096575,15.15167847,4.29626025,2.097121478,306.1850924,52.35865628,10.7156692,27.24833324,4.818620603,7.10053536,6.27E-06,66.91324926,14.30996114,3.846436965,2.142828907,244.0003509,77.7211459,3.735760001,8.964879763,2.306150139,34.074688,6.92E-06,25.99147465,13.69173202,3.960853211,1.98754649,246.7653084
3/11/2014,4,11,5,0,37.7721091,14.98674674,49.50423287,40.00914599,7.20942968,0.090577358,50.67424693,18.1959041,4.232274172,2.143417532,328.2338097,63.89692055,21.93808694,15.85250565,19.46106074,33.58922638,0.084389683,56.98096575,15.15167847,4.29626025,2.097121478,306.1850924,36.80903405,25.48349127,30.0065706,25.61841186,45.55295824,4.52E-05,63.91103999,15.31640144,4.401859696,2.123782885,285.3999133
4/11/2014,4,11,6,0,37.57181387,9.850307905,32.36082522,44.02467846,46.5576772,1.66E-10,39.80378951,20.22229605,4.8357979,2.204759681,322.9845124,37.7721091,14.98674674,49.50423287,40.00914599,7.20942968,0.090577358,50.67424693,18.1959041,4.232274172,2.143417532,328.2338097,51.17087006,9.310297726,42.24349769,43.77404114,33.57135351,0.09384665,67.64657314,18.82326528,4.628320565,2.20057233,321.0652571
